"entidad";"jurisdiccion";"municipio";"localidad";"consultorios";"camas_censables";"camas_no_censables";"mdc_gral_esp_odon";"per_medico_en_adiestramiento";"medicos_en_otras_act";"per_de_enfermeria_en_contacto_c_paciente";"per_de_enfermerica_en_otras_labores";"otro_per_prof";"per_tec";"otro_per"
"NAYARIT";"COMPOSTELA";"AMATLAN DE CAÑAS";"LOS CERRITOS";2;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"AMATLAN DE CAÑAS";"JESUS MARIA";1;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"AMATLAN DE CAÑAS";"MEZQUITES";2;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"AMATLAN DE CAÑAS";"LA YERBABUENA";2;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"COMPOSTELA";10;0;0;11;0;0;12;0;2;0;11
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"EL CAPOMO";2;0;7;0;1;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"FELIPE CARRILLO PUERTO";2;0;0;1;1;0;3;0;0;0;0
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"IXTAPA DE LA CONCEPCION";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"MAZATAN";2;0;0;1;1;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"MONTEON";1;0;1;2;2;0;3;0;0;0;1
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"EL PARANAL (AROCHA)";1;0;1;1;0;0;5;0;0;0;1
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"ZACUALPAN";2;0;0;2;0;0;5;0;0;0;1
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"ZAPOTAN";2;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"HUAJICORI";"HUAJICORI";4;0;3;9;2;0;11;0;0;0;4
"NAYARIT";"TUXPAN";"HUAJICORI";"SANTA MARIA DE PICACHOS";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"IXTLAN DEL RIO";"SAN JOSE DE GRACIA (EL PUEBLITO)";1;0;1;1;1;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"IXTLAN DEL RIO";"EL TERRERO";2;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"JALA";"COAPAN";1;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"JALA";"COFRADIA DE JUANACATLAN";2;0;2;1;0;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"JALA";"ROSA BLANCA";4;0;2;1;3;0;5;0;0;0;1
"NAYARIT";"COMPOSTELA";"JALA";"SANTA FE";1;0;2;1;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"XALISCO";"XALISCO";3;0;0;10;2;0;8;0;1;2;4
"NAYARIT";"TEPIC";"XALISCO";"COFRADIA DE CHOCOLON";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"XALISCO";"EL CUARENTEÑO";2;0;0;1;1;0;2;0;0;0;0
"NAYARIT";"TEPIC";"XALISCO";"LA CURVA";2;0;1;1;2;0;3;0;0;0;0
"NAYARIT";"TEPIC";"XALISCO";"EMILIANO ZAPATA (MAJADAS)";1;0;0;1;1;0;5;0;0;0;1
"NAYARIT";"TEPIC";"XALISCO";"PANTANAL";3;0;0;4;0;0;3;0;0;0;1
"NAYARIT";"TEPIC";"XALISCO";"TESTERAZO";2;0;0;1;0;0;3;0;1;0;2
"NAYARIT";"TEPIC";"XALISCO";"TRIGOMIL";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"XALISCO";"SAN ANTONIO";2;0;0;1;0;0;0;0;0;0;0
"NAYARIT";"TEPIC";"DEL NAYAR";"MESA DEL NAYAR";2;0;1;2;0;0;1;0;0;0;3
"NAYARIT";"TEPIC";"DEL NAYAR";"SAN JUAN PEYOTAN";4;0;1;1;0;0;1;0;0;0;1
"NAYARIT";"TEPIC";"DEL NAYAR";"SANTA TERESA";3;0;6;1;0;0;5;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"LA BOQUITA";1;0;0;1;0;0;3;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"COFRADIA DE CUYUTLAN";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"COLONIAS 18 DE MARZO";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"CHILAPA";1;0;0;1;1;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"PERICOS";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"PESCADERO";1;0;0;0;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"LAS PILAS";1;0;0;0;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"PIMIENTILLO";2;0;0;1;0;0;2;0;0;0;1
"NAYARIT";"TUXPAN";"ROSAMORADA";"SAN VICENTE";1;0;0;1;2;0;4;0;1;1;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"EL TAMARINDO";1;0;0;0;0;0;3;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"ZOMATLAN DEL CAIMANERO";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"FRANCISCO VILLA";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"RUIZ";"RUIZ";4;0;5;10;5;0;12;0;2;0;5
"NAYARIT";"TUXPAN";"RUIZ";"CORDON DEL JILGUERO";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"RUIZ";"HEROICO BATALLON DE SAN BLAS (LA NORIA)";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"RUIZ";"VADO DE SAN PEDRO";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"SAN BLAS";6;0;4;13;11;0;30;0;0;5;19
"NAYARIT";"TEPIC";"SAN BLAS";"ATICAMA";1;0;0;1;1;0;3;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"AUTAN";1;0;0;2;1;0;1;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"EL CORA";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"CHACALILLA";1;0;1;2;1;0;2;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"LA GOMA";1;0;0;2;1;0;1;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"GUADALUPE VICTORIA";3;0;0;3;5;0;6;0;0;0;1
"NAYARIT";"TEPIC";"SAN BLAS";"HUARISTEMBA";1;0;0;2;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"EL LLANO";1;0;1;1;1;0;2;0;0;0;1
"NAYARIT";"TEPIC";"SAN BLAS";"MECATAN";1;0;1;2;2;0;4;0;0;0;1
"NAYARIT";"TEPIC";"SAN BLAS";"NAVARRETE";1;0;4;1;2;0;5;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"PINTADEÑO";1;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"REFORMA AGRARIA (LA COLORADA)";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"SAN PEDRO LAGUNILLAS";"AMADO NERVO (EL CONDE)";2;0;1;1;1;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"SAN PEDRO LAGUNILLAS";"TEPETILTIC";1;0;1;1;0;0;3;0;0;0;1
"NAYARIT";"COMPOSTELA";"SAN PEDRO LAGUNILLAS";"TEQUILITA";1;0;1;1;0;0;3;0;0;0;0
"NAYARIT";"TEPIC";"SANTA MARIA DEL ORO";"SANTA MARIA DEL ORO";5;0;12;13;4;0;21;0;0;3;6
"NAYARIT";"TEPIC";"SANTA MARIA DEL ORO";"COLONIA EL AHUALAMO";4;0;1;3;0;0;4;0;0;0;0
"NAYARIT";"TEPIC";"SANTA MARIA DEL ORO";"CERRO BLANCO";2;0;1;0;0;0;6;0;0;0;0
"NAYARIT";"TEPIC";"SANTA MARIA DEL ORO";"LAS CUEVAS";2;0;1;2;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"SANTA MARIA DEL ORO";"LA LABOR";3;0;1;5;2;0;9;0;0;7;0
"NAYARIT";"TEPIC";"SANTA MARIA DEL ORO";"PLATANITOS";2;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"AMAPA";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"BOCA DE CAMICHIN";3;0;2;1;0;0;4;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"EL BOTADERO";1;0;2;1;0;0;4;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"CAÑADA DEL TABACO";1;0;2;1;0;0;4;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"EL CAPOMAL";2;0;2;2;0;0;4;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"EL CORTE (EL TUCHI)";2;0;0;1;0;0;2;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"PALMAR DE CUAUTLA";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"POZO DE IBARRA";3;0;0;1;1;0;4;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"MEXCALTITAN DE URIBE";2;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"LOS OTATES";2;0;1;1;0;0;4;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"VADO DEL CORA (ESTACION PANI)";2;0;1;1;0;0;3;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"PASO REAL DE CAHUIPA";2;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"LA PRESA";3;0;0;2;1;0;5;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"PUERTA DE MANGOS";2;0;0;1;0;0;3;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"SAN ANDRES";2;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"SAUTA";3;0;1;1;0;0;4;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"SENTISPAC";3;0;2;2;2;0;5;0;0;1;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"EL TAMBOR";2;0;2;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"VALLE LERMA";2;0;0;3;0;0;4;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"VALLE MORELOS";2;0;2;1;0;0;3;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"VILLA JUAREZ";2;0;2;2;0;0;5;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"YAGO";3;0;1;3;0;0;5;0;0;0;1
"NAYARIT";"TUXPAN";"TECUALA";"ATOTONILCO";1;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"TECUALA";"EL LIMON";1;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"TECUALA";"EL MACHO VIEJO";1;0;0;0;0;0;0;0;0;0;0
"NAYARIT";"TUXPAN";"TECUALA";"MILPAS VIEJAS";2;0;1;1;1;0;2;1;0;0;1
"NAYARIT";"TUXPAN";"TECUALA";"NOVILLERO";1;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"TECUALA";"QUIMICHIS";3;0;1;3;1;0;3;0;0;0;1
"NAYARIT";"TUXPAN";"TECUALA";"RIO VIEJO";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"TECUALA";"SAN FELIPE AZTATAN";3;0;1;2;0;0;4;0;0;0;1
"NAYARIT";"TUXPAN";"TECUALA";"TIERRA GENEROSA";2;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";2;0;0;4;0;0;10;0;0;0;1
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";4;0;0;18;2;0;11;0;1;0;3
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";3;0;0;8;1;0;7;0;0;1;1
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";4;0;0;9;4;0;9;0;0;0;2
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";3;0;0;8;3;0;5;0;0;3;1
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";4;0;0;8;2;0;11;0;0;0;4
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";3;0;0;8;3;0;5;0;0;0;3
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";4;0;0;9;4;1;6;4;0;0;3
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";3;0;0;9;4;0;7;0;0;0;2
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";6;0;1;18;6;0;15;0;1;2;4
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";19;0;1;70;17;4;63;3;18;16;71
"NAYARIT";"TEPIC";"TEPIC";"EL AHUACATE";2;0;0;8;0;0;9;0;0;1;3
"NAYARIT";"TEPIC";"TEPIC";"ATONALISCO";1;0;0;0;0;0;4;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"BELLAVISTA";2;0;0;1;1;0;6;0;0;0;2
"NAYARIT";"TEPIC";"TEPIC";"CALERAS DE COFRADOS";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"COLONIA SEIS DE ENERO";3;0;0;4;2;0;4;0;0;0;2
"NAYARIT";"TEPIC";"TEPIC";"COLORADO DE LA MORA";2;0;1;2;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"EL ESPINO";1;0;0;1;0;0;0;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"FRANCISCO I. MADERO (PUGA)";3;0;1;3;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"LO DE LAMEDO";2;0;0;5;1;0;9;0;0;0;1
"NAYARIT";"TEPIC";"TEPIC";"SAN ANDRES";3;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"SAN LUIS DE LOZADA";3;0;0;5;0;1;3;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"SALVADOR ALLENDE";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"TUXPAN";"TUXPAN";1;0;0;2;0;0;4;0;0;0;0
"NAYARIT";"TUXPAN";"TUXPAN";"COAMILES";1;0;0;1;1;0;4;0;0;0;1
"NAYARIT";"TUXPAN";"TUXPAN";"PALMA GRANDE";2;0;0;2;0;0;3;0;0;0;1
"NAYARIT";"TUXPAN";"TUXPAN";"PEÑAS";1;0;0;1;1;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"TUXPAN";"UNION DE CORRIENTES";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"LA YESCA";"LA YESCA";1;0;0;0;0;0;3;0;0;0;1
"NAYARIT";"TEPIC";"LA YESCA";"HUAJIMIC";1;0;0;1;0;0;0;0;0;0;0
"NAYARIT";"TEPIC";"LA YESCA";"POPOTA";1;0;0;0;0;0;0;0;0;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"VALLE DE BANDERAS";2;0;2;4;1;0;6;0;0;0;5
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"BUCERIAS";3;0;0;5;5;0;7;0;0;0;1
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"EL COATANTE";1;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"CRUZ DE HUANACAXTLE";2;0;0;2;2;0;2;0;0;0;1
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"FORTUNA DE VALLEJO (LA GLORIA)";1;0;2;1;0;0;1;1;0;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"HIGUERA BLANCA";1;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"LAS JARRETADERAS";2;0;0;3;1;0;5;0;0;0;2
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"LO DE MARCOS";1;0;1;1;3;0;4;0;0;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"MEZCALES";1;0;2;1;2;0;3;0;0;0;1
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"SAN JOSE DEL VALLE";3;0;0;6;3;1;11;0;0;0;3
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"SAN JUAN DE ABAJO";3;0;0;3;3;0;5;1;0;0;2
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"SAN VICENTE";1;0;0;2;2;0;3;0;0;0;1
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"SAYULITA";1;0;1;2;2;0;4;0;0;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"CORRAL DEL RISCO (PUNTA DE MITA)";1;0;1;1;2;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"JALA";"JALA";2;0;1;2;2;0;4;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"EL TIZATE";2;0;1;1;0;0;3;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"PUERTA DE PALAPARES";2;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"AHUACATLAN";"LA GLORIA";2;0;1;1;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";10;0;1;32;0;3;26;0;23;12;32
"NAYARIT";"TUXPAN";"ROSAMORADA";"ROSAMORADA";1;0;0;2;1;0;3;0;0;0;1
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"SAN MIGUEL NUMERO DOS (EL QUEMADO)";2;0;1;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"EL LIMON";2;0;0;1;0;0;3;0;0;0;0
"NAYARIT";"TUXPAN";"SANTIAGO IXCUINTLA";"CAMPO DE LOS LIMONES";1;0;0;1;0;0;3;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";6;0;0;5;1;0;3;0;20;6;13
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";4;0;0;2;0;0;0;0;3;3;3
"NAYARIT";"TEPIC";"XALISCO";"XALISCO";7;0;1;23;8;2;19;0;1;7;6
"NAYARIT";"TEPIC";"DEL NAYAR";"NARANJITO DE COPAL";1;0;0;1;0;0;1;0;0;0;2
"NAYARIT";"TUXPAN";"ACAPONETA";"LLANO DE LA CRUZ";2;0;0;1;1;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"JALA";"JALA";3;0;0;8;1;0;9;0;0;0;1
"NAYARIT";"COMPOSTELA";"SAN PEDRO LAGUNILLAS";"SAN PEDRO LAGUNILLAS";4;0;2;6;1;0;9;0;0;0;1
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TUXPAN";"ACAPONETA";"SAYCOTA";0;0;0;1;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"DEL NAYAR";"LOS FIERROS";0;0;0;0;0;0;1;0;0;3;0
"NAYARIT";"TEPIC";"DEL NAYAR";"EL NOVILLERO";0;0;0;0;0;0;0;0;0;1;0
"NAYARIT";"COMPOSTELA";"JALA";"LA COFRADIA DE BUENOS AIRES";0;0;0;0;0;0;1;0;0;0;1
"NAYARIT";"TEPIC";"DEL NAYAR";"MESA DE LOS HUICHOLES";0;0;0;0;0;0;1;0;0;8;0
"NAYARIT";"TEPIC";"DEL NAYAR";"CARRIZAL DE LAS VIGAS";0;0;0;0;0;0;0;0;0;0;0
"NAYARIT";"TEPIC";"DEL NAYAR";"LOS ENCINOS";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"DEL NAYAR";"LOS HUIZACHES";0;0;0;0;0;0;1;0;0;4;0
"NAYARIT";"TEPIC";"DEL NAYAR";"ARROYO CAÑAVERAL";0;0;0;0;0;0;1;0;0;9;0
"NAYARIT";"TEPIC";"DEL NAYAR";"ARROYO DE CAMARONES";0;0;0;0;0;0;1;0;0;5;1
"NAYARIT";"TEPIC";"DEL NAYAR";"EL COLORIN";0;0;0;0;0;0;1;0;0;3;0
"NAYARIT";"TEPIC";"DEL NAYAR";"COYUNQUE";0;0;0;1;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"DEL NAYAR";"SANTA BARBARA";0;0;0;0;0;0;1;0;0;1;1
"NAYARIT";"TEPIC";"DEL NAYAR";"SANTA ANITA";0;0;0;0;0;0;0;0;0;9;0
"NAYARIT";"TEPIC";"SAN BLAS";"JALCOCOTAN";4;0;3;7;0;0;9;0;0;1;1
"NAYARIT";"TUXPAN";"RUIZ";"SAN PEDRO IXCATAN";3;0;0;2;0;0;2;0;0;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"TONDOROQUE";4;0;0;5;0;0;1;0;6;1;1
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"LIMA DE ABAJO";2;0;1;1;1;0;1;0;0;0;1
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"EL PORVENIR";2;0;2;1;1;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"ROSAMORADA";"ROSARITO";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";5;0;0;4;2;0;3;0;2;2;3
"NAYARIT";"TUXPAN";"TUXPAN";"TUXPAN";2;0;0;0;0;0;0;0;3;0;0
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";5;0;5;18;7;3;41;1;2;0;42
"NAYARIT";"TEPIC";"DEL NAYAR";"LA COFRADIA UNO";1;0;0;0;0;0;2;0;0;1;0
"NAYARIT";"TEPIC";"DEL NAYAR";"EL MAGUEY";1;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"DEL NAYAR";"RANCHO VIEJO";2;0;0;2;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"DEL NAYAR";"EL SAUCITO PEYOTAN";2;0;0;1;0;0;1;0;0;1;1
"NAYARIT";"TEPIC";"DEL NAYAR";"LAS HUERTITAS";2;0;0;1;0;0;0;0;0;5;0
"NAYARIT";"TEPIC";"DEL NAYAR";"JESUS MARIA";2;0;0;2;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"LA YESCA";"EL CARRIZAL";0;0;0;1;0;0;1;0;0;0;1
"NAYARIT";"TEPIC";"DEL NAYAR";"SANTA BARBARA";1;0;0;0;0;0;0;0;0;0;1
"NAYARIT";"TEPIC";"DEL NAYAR";"ARROYO DE CAMARONES";1;0;2;0;0;0;0;0;0;0;1
"NAYARIT";"TEPIC";"DEL NAYAR";"POTRERO DE LA PALMITA";1;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TEPIC";"DEL NAYAR";"LAS HIGUERAS";1;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"COMPOSTELA";2;0;0;0;0;0;0;0;2;0;0
"NAYARIT";"COMPOSTELA";"IXTLAN DEL RIO";"IXTLAN DEL RIO";2;0;0;0;0;0;0;0;3;0;0
"NAYARIT";"TEPIC";"SAN BLAS";"SAN BLAS";2;0;0;0;0;0;0;0;4;0;0
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";4;0;0;1;0;1;0;0;7;1;7
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"TONDOROQUE";2;0;0;1;0;0;0;0;1;0;0
"NAYARIT";"TUXPAN";"TUXPAN";"TUXPAN";2;0;0;0;0;0;0;0;3;0;0
"NAYARIT";"COMPOSTELA";"IXTLAN DEL RIO";"IXTLAN DEL RIO";3;0;0;0;0;0;2;0;1;0;0
"NAYARIT";"COMPOSTELA";"BAHIA DE BANDERAS";"TONDOROQUE";4;0;0;0;0;0;0;0;3;0;1
"NAYARIT";"TEPIC";"DEL NAYAR";"LA COFRADIA UNO";1;0;2;1;0;0;0;0;0;0;0
"NAYARIT";"TEPIC";"TEPIC";"TEPIC";3;0;0;3;0;0;0;0;1;0;1
"NAYARIT";"COMPOSTELA";"COMPOSTELA";"CHACALA";2;0;1;1;1;0;1;0;0;0;0
"NAYARIT";"TEPIC";"DEL NAYAR";"EL CANGREJO";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"DEL NAYAR";"EL ROBLITO";0;0;0;0;0;0;1;0;0;3;0
"NAYARIT";"TEPIC";"DEL NAYAR";"LAS GUINEAS DE GUADALUPE";0;0;0;0;0;0;1;0;0;2;0
"NAYARIT";"TEPIC";"DEL NAYAR";"LA VENTANILLA";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TEPIC";"LA YESCA";"EL PUERTO DE PALMILLAS";0;0;0;0;0;0;1;0;0;0;1
"NAYARIT";"COMPOSTELA";"JALA";"FRANCISCO I. MADERO (LA BOLSA)";2;0;0;0;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"LA YESCA";"LA YESCA";0;0;0;0;0;0;1;0;0;0;1
"NAYARIT";"TEPIC";"LA YESCA";"LA YESCA";2;0;0;1;0;0;1;0;0;0;0
"NAYARIT";"TEPIC";"LA YESCA";"AMATLAN DE JORA";1;0;0;1;0;0;1;0;0;0;1
"NAYARIT";"TEPIC";"LA YESCA";"LA MESA DEL HUANACAXTLE";0;0;0;0;0;0;0;0;0;0;1
"NAYARIT";"TEPIC";"LA YESCA";"TATEPUSCO";0;0;0;0;0;0;0;0;0;0;1
"NAYARIT";"COMPOSTELA";"JALA";"EL CIRUELO";0;0;0;0;0;0;1;0;0;0;1
"NAYARIT";"TUXPAN";"HUAJICORI";"EL COLORADO";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TUXPAN";"HUAJICORI";"LA ESTANCIA";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TUXPAN";"HUAJICORI";"HUITALOTA";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TUXPAN";"HUAJICORI";"EL RIITO";0;0;0;1;0;0;2;0;0;0;0
"NAYARIT";"TUXPAN";"HUAJICORI";"ZONTECO";0;0;0;1;0;0;1;0;0;1;0
"NAYARIT";"TUXPAN";"HUAJICORI";"LA MURALLITA";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TUXPAN";"HUAJICORI";"CORRAL DE PIEDRA (EL LIMONCITO)";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TUXPAN";"RUIZ";"RUIZ";0;0;0;0;0;0;1;0;0;1;0
"NAYARIT";"TUXPAN";"RUIZ";"HUICOT (VILLA HERMOSA)";0;0;0;0;0;0;1;0;0;1;0
